0, The Kyrgyz Republic a small mountainous state of the former Soviet republic is using invisible ink and ultraviolet readers in the country's elections as part of a drive to prevent multiple voting.  This new technology is causing both worries and guarded optimism among different sectors of the population. In an effort to live up to its reputation in the 1990s as ""an island of democracy"" the Kyrgyz President Askar Akaev pushed through the law requiring the use of ink during the upcoming Parliamentary and Presidential elections. The US government agreed to fund all expenses associated with this decision.  The Kyrgyz Republic is seen by many experts as backsliding from the high point it reached in the mid-1990s with a hastily pushed through referendum in 2003 reducing the legislative branch to one chamber with 75 deputies. The use of ink is only one part of a general effort to show commitment towards more open elections - the German Embassy the Soros Foundation and the Kyrgyz government have all contributed to purchase transparent ballot boxes.  The actual technology behind the ink is not that complicated. The ink is sprayed on a person's left thumb. It dries and is not visible under normal light.  However the presence of ultraviolet light (of the kind used to verify money) causes the ink to glow with a neon yellow light. At the entrance to each polling station one election official will scan voter's fingers with UV lamp before allowing them to enter and every voter will have his/her left thumb sprayed with ink before receiving the ballot. If the ink shows under the UV light the voter will not be allowed to enter the polling station. Likewise any voter who refuses to be inked will not receive the ballot. These elections are assuming even greater significance because of two large factors - the upcoming parliamentary elections are a prelude to a potentially regime changing presidential election in the Autumn as well as the echo of recent elections in other former Soviet Republics notably Ukraine and Georgia. The use of ink has been controversial - especially among groups perceived to be pro-government.  Widely circulated articles compared the use of ink to the rural practice of marking sheep - a still common metaphor in this primarily agricultural society.  The author of one such article began a petition drive against the use of the ink. The greatest part of the opposition to ink has often been sheer ignorance. Local newspapers have carried stories that the ink is harmful radioactive or even that the ultraviolet readers may cause health problems. Others such as the aggressively middle of the road Coalition of Non-governmental Organizations have lauded the move as an important step forward. This type of ink has been used in many elections in the world in countries as varied as Serbia South Africa Indonesia and Turkey. The other common type of ink in elections is indelible visible ink - but as the elections in Afghanistan showed improper use of this type of ink can cause additional problems. The use of ""invisible"" ink is not without its own problems. In most elections numerous rumors have spread about it.  In Serbia for example both Christian and Islamic leaders assured their populations that its use was not contrary to religion. Other rumours are associated with how to remove the ink - various soft drinks solvents and cleaning products are put forward. However in reality the ink is very effective at getting under the cuticle of the thumb and difficult to wash off. The ink stays on the finger for at least 72 hours and for up to a week. The use of ink and readers by itself is not a panacea for election ills. The passage of the inking law is nevertheless a clear step forward towards free and fair elections."" The country's widely watched parliamentary elections are scheduled for 27 February.  David Mikosz works for the IFES an international non-profit organisation that supports the building of democratic societies. ";;;
0, Chinese authorities closed 12575 net cafes in the closing months of 2004 the country's government said.  According to the official news agency most of the net cafes were closed down because they were operating illegally. Chinese net cafes operate under a set of strict guidelines and many of those most recently closed broke rules that limit how close they can be to schools. The move is the latest in a series of steps the Chinese government has taken to crack down on what it considers to be immoral net use.  The official Xinhua News Agency said the crackdown was carried out to create a ""safer environment for young people in China"". Rules introduced in 2002 demand that net cafes be at least 200 metres away from middle and elementary schools. The hours that children can use net cafes are also tightly regulated. China has long been worried that net cafes are an unhealthy influence on young people. The 12575 cafes were shut in the three months from October to December. China also tries to dictate the types of computer games people can play to limit the amount of violence people are exposed to.  Net cafes are hugely popular in China because the relatively high cost of computer hardware means that few people have PCs in their homes. This is not the first time that the Chinese government has moved against net cafes that are not operating within its strict guidelines. All the 100000 or so net cafes in the country are required to use software that controls what websites users can see. Logs of sites people visit are also kept. Laws on net cafe opening hours and who can use them were introduced in 2002 following a fire at one cafe that killed 25 people. During the crackdown following the blaze authorities moved to clean up net cafes and demanded that all of them get permits to operate. In August 2004 Chinese authorities shut down 700 websites and arrested 224 people in a crackdown on net porn. At the same time it introduced new controls to block overseas sex sites. The Reporters Without Borders group said in a report that Chinese government technologies for e-mail interception and net censorship are among the most highly developed in the world. ";;;
0, Microsoft is investigating a trojan program that attempts to switch off the firm's anti-spyware software.  The spyware tool was only released by Microsoft in the last few weeks and has been downloaded by six million people. Stephen Toulouse a security manager at Microsoft said the malicious program was called Bankash-A Trojan and was being sent as an e-mail attachment. Microsoft said it did not believe the program was widespread and recommended users to use an anti-virus program. The program attempts to disable or delete Microsoft's anti-spyware tool and suppress warning messages given to users.  It may also try to steal online banking passwords or other personal information by tracking users' keystrokes.  Microsoft said in a statement it is investigating what it called a criminal attack on its software. Earlier this week Microsoft said it would buy anti-virus software maker Sybari Software to improve its security in its Windows and e-mail software. Microsoft has said it plans to offer its own paid-for anti-virus software but it has not yet set a date for its release. The anti-spyware program being targeted is currently only in beta form and aims to help users find and remove spyware - programs which monitor internet use causes advert pop-ups and slow a PC's performance. ";;;
0, Nicholas Negroponte chairman and founder of MIT's Media Labs says he is developing a laptop PC that will go on sale for less than $100 (Â£53).  He told the BBC World Service programme Go Digital he hoped it would become an education tool in developing countries. He said one laptop per child could be "" very important to the development of not just that child but now the whole family village and neighbourhood"". He said the child could use the laptop like a text book. He described the device as a stripped down laptop which would run a Linux-based operating system ""We have to get the display down to below $20 to do this we need to rear project the image rather than using an ordinary flat panel.  ""The second trick is to get rid of the fat  if you can skinny it down you can gain speed and the ability to use smaller processors and slower memory."" The device will probably be exported as a kit of parts to be assembled locally to keep costs down. Mr Negroponte said this was a not for profit venture though he recognised that the manufacturers of the components would be making money. In 1995 Mr Negroponte published the bestselling Being Digital now widely seen as predicting the digital age. The concept is based on experiments in the US state of Maine where children were given laptop computers to take home and do their work on.  While the idea was popular amongst the children it initially received some resistance from the teachers and there were problems with laptops getting broken. However Mr Negroponte has adapted the idea to his own work in Cambodia where he set up two schools together with his wife and gave the children laptops. ""We put in 25 laptops three years ago  only one has been broken the kids cherish these things it's also a TV a telephone and a games machine not just a textbook."" Mr Negroponte wants the laptops to become more common than mobile phones but conceded this was ambitious. ""Nokia make 200 million cell phones a year so for us to claim we're going to make 200 million laptops is a big number but we're not talking about doing it in three or five years we're talking about months."" He plans to be distributing them by the end of 2006 and is already in discussion with the Chinese education ministry who are expected to make a large order. ""In China they spend $17 per child per year on textbooks. That's for five or six years so if we can distribute and sell laptops in quantities of one million or more to ministries of education that's cheaper and the marketing overheads go away."" ";;;
0, The hi-tech and the arts worlds have for some time danced around each other and offered creative and technical help when required.  Often this help has come in the form of corporate art sponsorship or infrastructure provision. But that dance is growing more intimate as hi-tech firms look to the creative industries for inspiration. And vice versa. UK telco BT is serious about the idea and has launched its Connected World initiative. The idea says BT is to shape a ""21st Century model"" which will help cement the art technology and business worlds together. ""We are hoping to understand the creative industry that has a natural thirst for broadband technology"" said Frank Stone head of the BT's business sector programmes. He looks after several ""centres of excellence"" which the telco has set up with other institutions and organisations one of which is focused on creative industries.  To mark the initiative's launch a major international art installation is to open on 15 April in Brussels with a further exhibit in Madrid later in the summer. They have both been created using the telco's technology that it has been incubating at its research and development arm including a sophisticated graphics rendering program. Using a 3D graphics engine the type commonly used in gaming Bafta-winning artists Langlands & Bell have created a virtual story-based 3D model of Brussels' Coudenberg Cellars.  They have recently been excavated and are thought to be the remnants of Coudenberg Palace an historical seat of European power. The 3D world can be navigated using a joystick and offers an immersive experience of a landscape that historically had a river running through it until it was bricked up in the 19th Century. ""The river was integral to the city's survival for hundreds of years and it was equally essential to the city that it disappeared"" said the artists. ""We hope that by uncovering the river we can greater understand the connections between the past and the present and appreciate the flow of modernity once concealing but now revealing the River Senne."" In their previous works they used the Quake game graphics engine. The game engine is the core component of a video game because it handles graphics rendering game AI and how objects behave and relate to each other in a game. They are so time-consuming and expensive to create the engines can be licensed out to handle other graphics-intensive games. BT's own engine Tara (Total Abstract Rendering Architecture) has been in development since 2001 and has been used to recreate virtual interactive models of buildings for planners. It was also used in 2003 in Encounter an urban-based pervasive game that combined both virtual play in conjunction with physical on-the-street action. Because the artists wanted video and interactive elements in their worlds new features were added to Tara in order to handle the complex data sets. But collaboration between art and digital technology is by no means new and many keen coders designers games makers and animators argue that what they create is art itself.  As more tools for self-expression are given to the person on the street enabling people to take photos with a phone and upload them to the web for instance creativity will become an integral part of technology. The Orange Expressionist exhibition last year for example displayed thousands of picture messages from people all over the UK to create an interactive installation.  Technology as a way of unleashing creativity has massive potential not least because it gives people something to do with their technology. Big businesses know it is good for them to get in on the creative vein too. The art world is ""fantastically rich"" said Mr Stone with creative people and ideas which means traditional companies like BT want to get in with them. Between 1997 and 2002 the creative industry brought Â£21 billion to London alone. It is an industry that is growing by 6% a year too. The partnership between artists and technologists is part of trying to understand the creative potential of technologies like broadband net according to Mr Stone. ""This is not just about putting art galleries and museums online"" he said. ""It is about how can everyone have the best seat in house and asking if technology has a role in solving that problem."" With broadband penetration reaching 100% in the UK businesses with a stake in the technology want to give people reasons to want and use it. The creative drive is not purely altruistic obviously. It is about both industries borrowing strategies and creative ideas together which can result in better business practices for creative industries or more patent ideas for tech companies. ""What we are trying to do is have outside-in thinking. ""We are creating a future cultural drive for the economy"" said Mr Stone. ";;;
0, A network of community computer centres linked by wireless technology is providing a helping hand for poor farmers in Peru.  The pilot scheme in the Huaral Valley 80 kilometres north of the capital Lima aims to offer the 6000-strong community up-to-date information on agricultural market prices and trends. The Agricultural Information Project for Farmers of the Chancay-Huaral Valley also provides vital links between local organisations in charge of water irrigation enabling them to coordinate their actions. More than 13000 rural inhabitants as well as 18000 students in the region will also benefit from the telecoms infrastructure.  The 14 telecentres uses only free open source software and affordable computer equipment. The network has been three years in the making and was officially inaugurated in September.  The non-government organisation Cepes (Peruvian Centre for Social Studies) led the $200000 project also backed by local institutions the Education and Agriculture ministries and European development organisations. ""The plan includes training on computers and internet skills for both operators and users of the system"" said Carlos Saldarriaga technical coordinator at Cepes. Farmers are also taking extra lessons on how to apply the new information to make the most of their plots of land. The Board of Irrigation Users which runs the computer centres aims to make the network self-sustainable within three years through the cash generated by using the telecentres as internet cafes.  One of the key elements of the project is the Agricultural Information System with its flagship huaral.org website. There farmers can find the prices for local produce as well as information on topics ranging from plague prevention to the latest farming techniques. The system also helps the inhabitants of the Chancay-Huaral Valley to organise their vital irrigation systems. ""Water is the main element that unites them all. It is a precious element in Peru's coastal areas because it is so scarce and therefore it is necessary to have proper irrigation systems to make the most of it"" Mr Saldarriaga told the BBC News website. The information network also allows farmers to look beyond their own region and share experiences with other colleagues from the rest of Peru and even around the world.  Cepes says the involvement of the farmers has been key in the project's success. ""Throughout the last three years the people have provided a vital thrust to the project";" they feel it belongs to them"" said Mr Saldarriaga. The community training sessions attended by an equal number of men and women have been the perfect showcase for their enthusiasm. ""We have had an excellent response mainly from young people. But we have also had a great feedback when we trained 40 or 50-year old women who were seeing a computer for the first time in their lives."" So far the Huaral programme promoters say the experience has been very positive and are already planning on spreading the model among other farmers' organisations in Peru. ""This is a pilot project and we have been very keen on its cloning potential in other places"" underlined Mr Saldarriaga.  The Cepes researcher recalls what happened in Cuyo a 50-family community with no electricity during the construction of the local telecentre site. There it was necessary to build a mini-hydraulic dam in order to generate 2kW worth of power for the computers the communications equipment and the cabin lights. ""It was already dark when the technicians realised they didn't have any light bulbs to test the generator so they turned up to the local store to buy light bulbs"" recalls Carlos Saldarriaga. ""The logical answer was 'we don't sell any' so they had to wait until the next morning to do the testing."" Now with the wireless network Cuyo as well as the other communities is no longer isolated. ";;
0, Microsoft has warned PC users to update their systems with the latest security fixes for flaws in Windows programs.  In its monthly security bulletin it flagged up eight ""critical"" security holes which could leave PCs open to attack if left unpatched. The number of holes considered ""critical"" is more than usual. They affect Windows programs including Internet Explorer (IE) media player and instant messaging. Four other important fixes were also released. These were considered to be less critical however. If not updated either automatically or manually PC users running the programs could be vulnerable to viruses or other malicious attacks designed to exploit the holes. Many of the flaws could be used by virus writers to take over computers remotely install programs change and delete or see data.  One of the critical patches Microsoft has made available is an important one that fixes some IE flaws. Stephen Toulouse a Microsoft security manager said the flaws were known about and although the firm had not seen any attacks exploiting the flaw he did not rule them out. Often when a critical flaw is announced spates of viruses follow because home users and businesses leave the flaw unpatched. A further patch fixes a hole in Media Player Windows Messenger and MSN Messenger which an attacker could use to take control of unprotected machines through .png files. Microsoft announces any vulnerabilities in its software every month. The most important ones are those which are classed as ""critical"". Its latest releases came the week that the company announced it was to buy security software maker Sybari Software as part of Microsoft's plans to make its own security programs. ";;;
0, Security firms are warning about a Windows virus disguising itself as an electronic Christmas card.  The Zafi.D virus translates the Christmas greeting on its subject line into the language of the person receiving infected e-mail. Anti-virus firms speculate that this multilingual ability is helping the malicious program spread widely online. Anti-virus firm Sophos said that 10% of the e-mail currently on the net was infected with the Zafi virus.  Like many other Windows viruses Zafi-D plunders Microsoft Outlook for e-mail addresses and then uses mail-sending software to despatch itself across the web to new victims. To be infected users must open up the attachment travelling with the message which bears the code for the malicious bug. The attachment on the e-mail poses as an electronic Christmas card but anyone opening it will simply get a crude image of two smiley faces.  The virus' subject line says ""Merry Christmas"" and translates this into one of 15 languages depending of the final suffix of the e-mail address the infected message has been sent to. The message in the body of the e-mail reads: ""Happy Holidays"" and this too is translated. On infected machines the virus tries to disable anti-virus and firewall software and opens up a backdoor on the PC to hand over control to the writer of the virus. The virus is thought to have spread most widely in South America Italy Spain Bulgaria and Hungary. The original Zafi virus appeared in April this year. ""We have seen these hoaxes for several Christmases already and personally I prefer traditional pen and paper cards and we recommend this to all our clients too"" said Mikko Hypponen who heads F-Secure's anti-virus team. ";;;
0, The Apple Powerbook 100 has been chosen as the greatest gadget of all time by US magazine Mobile PC.  The 1991 laptop was chosen because it was one of the first ""lightweight"" portable computers and helped define the layout of all future notebook PCs. The magazine has compiled an all-time top 100 list of gadgets which includes the Sony Walkman at number three and the 1956 Zenith remote control at two. Gadgets needed moving parts and/or electronics to warrant inclusion. The magazine specified that gadgets also needed to be a ""self-contained apparatus that can be used on its own not a subset of another device"".  ""In general we included only items that were potentially mobile"" said the magazine.  ""In the end we tried to get to the heart of what really makes a gadget a gadget"" it concluded. The oldest ""gadget"" in the top 100 is the abacus which the magazine dates at 190 A.D. and put in 60th place. Other pre-electronic gadgets in the top 100 include the sextant from 1731 (59th position) the marine chronometer from 1761 (42nd position) and the Kodak Brownie camera from 1900 (28th position). The Tivo personal video recorder is the newest device to make the top 10 which also includes the first flash mp3 player (Diamound Multimedia) as well as the first ""successful"" digital camera (Casio QV-10) and mobile phone (Motorola Startac). The most popular gadget of the moment the Apple iPod is at number 12 in the list while the first Sony transistor radio is at number 13.  Sony's third entry in the top 20 is the CDP-101 CD player from 1983. ""Who can forget the crystalline hiss-free blast of Madonna's Like A Virgin emenating from their first CD player?"" asked the magazine. Karl Elsener's knife the Swiss Army Knife from 1891 is at number 20 in the list. Gadgets which could be said to feature surprisngly low down in the list include the original telephone (23rd) the Nintendo GameBoy (25th) and the Pulsar quartz digital watch (36th). The list also contains plenty of oddities: the Pez sweet dispenser (98th) 1980s toy Tamagotchi (86th) and the bizarre Ronco inside the shell egg scrambler (84th).  Why worry about mobile phones. Soon they will be subsumed into the PDA's / laptops etc.  What about the Marine Chronometer? Completely revolutionised navigation for boats and was in use for centuries. For it's time a technological marvel!  Sony Net Minidisc! It paved the way for more mp3 player to explode onto the market. I always used my NetMD and could not go anywhere without it.  A laptop computer is not a gadget! It's a working tool!  The Sinclair Executive was the world's first pocket calculator. I think this should be there as well.  How about the clockwork radio? Or GPS? Or a pocket calculator? All these things are useful to real people not just PC magazine editors.  Are the people who created this list insane ? Surely the most important gadget of the modern age is the mobile phone? It has revolutionalised communication which is more than can be said for a niche market laptop. From outside the modern age the marine chronometer is the single most important gadget without which modern transportation systems would not have evolved so quickly.  Has everyone forgot about the Breville pie maker??  An interesting list. Of the electronic gadgets thousands of journalists in the early 1980s blessed the original noteboook pc - the Tandy 100. The size of A4 paper and light three weeks on a set of batteries an excellent keyboard a modem. A pity Tandy did not make it DOS compatible.  What's an Apple Powerbook 100 ? It's out of date - not much of a ""gadget"". Surely it has to be something simple / timeless - the tin opener Swiss Army Knife safety razor blade wristwatch or the thing for taking stones out of horses hooves ?  It has to be the mobile phone. No other single device has had such an effect on our way of living in such a short space of time.  The ball point pen has got to be one of the most used and common gadgets ever. Also many might be grateful for the pocket calculator which was a great improvement over the slide rule.  The Casio pocket calculator that played a simple game and made tinny noises was also a hot gadget in 1980. A true gadget it could be carried around and shown off.  All top 10 are electronic toys so the list is probably a better reflection of the current high-tech obsession than anyhting else. I say this as the Swiss Army Knife only made No 20.  Sinclair QL a machine far ahead of its time. The first home machine with a true multi-takings OS. Shame the marketing was so bad!!!  Apple.. a triumph of fashion over... well everything else.  Utter rubbish. Yes the Apple laptop and Sony Walkman are classic gadgets. But to call the sextant and the marine chronometer 'gadgets' and rank them as less important than a TV remote control reveals a quite shocking lack of historical perspective. The former literally helped change the world by vastly improving navigation at see. The latter is the seed around which the couch potato culture has developed. No competition.  I'd also put Apple's Newton and the first Palm Pilot there as the front runners for portable computing and possibly the Toshiba Libretto for the same reason. I only wish that Vulcan Inc's Flipstart wasn't just vapourware otherwise it would be at the top.  How did a laptop ever manage to beat off the challenge of the wristwatch or the telephone (mobile or otherwise)? What about radios and TVs?  The swiss army knife. By far the most useful gadget. I got mine 12 years ago. Still wearing and using it a lot! It stood the test of time.  Psion Organiser series 3 should be up there. Had a usable qwerty keyboard removable storage good set of apps and programmable. Case design was good (batteries in the hinge - a first I think). Great product innovation.  The first mobile PC was voted best gadget by readers of...err... mobile PC?! Why do you keep putting these obviously biased lists on your site? It's obviously the mobile phone or remote control and readers of a less partisan publication would tell you that.  The Motorola Startac should be Number One. Why? There will be mobile phones long after notebook computers and other gadgets are either gone or integrated in communications devices.  The Psion series 3c! The first most practical way to carry all your info around...  I too would back the Sinclair Spectrum - without this little beauty I would never have moved into the world of IT and earn the living that I do now.  I'd have put the mobile phone high up the list. Probably a Nokia model.  Sinclair Spectrum - 16k. It plugged into the tv. Games were rubbish but it gave me a taste for programming and that's what I do for a living now.  I wish more modern notebooks -- even Apple's newest offerings -- were more like the PB100. Particularly disheartening is the demise of the trackball which has given way to the largely useless ""trackpad"" which every notebook on the market today uses. They're invariably inaccurate uncomfortable and cumbersome to use.  Congratulations to Apple a deserved win! ";;;
0, Search engine firm Google has released a trial tool which is concerning some net users because it directs people to pre-selected commercial websites.  The AutoLink feature comes with Google's latest toolbar and provides links in a webpage to Amazon.com if it finds a book's ISBN number on the site. It also links to Google's map service if there is an address or to car firm Carfax if there is a licence plate. Google said the feature available only in the US ""adds useful links"". But some users are concerned that Google's dominant position in the search engine market place could mean it would be giving a competitive edge to firms like Amazon.  AutoLink works by creating a link to a website based on information contained in a webpage - even if there is no link specified and whether or not the publisher of the page has given permission.  If a user clicks the AutoLink feature in the Google toolbar then a webpage with a book's unique ISBN number would link directly to Amazon's website. It could mean online libraries that list ISBN book numbers find they are directing users to Amazon.com whether they like it or not. Websites which have paid for advertising on their pages may also be directing people to rival services. Dan Gillmor founder of Grassroots Media which supports citizen-based media said the tool was a ""bad idea and an unfortunate move by a company that is looking to continue its hypergrowth"". In a statement Google said the feature was still only in beta ie trial stage and that the company welcomed feedback from users. It said: ""The user can choose never to click on the AutoLink button and web pages she views will never be modified. ""In addition the user can choose to disable the AutoLink feature entirely at any time.""  The new tool has been compared to the Smart Tags feature from Microsoft by some users. It was widely criticised by net users and later dropped by Microsoft after concerns over trademark use were raised. Smart Tags allowed Microsoft to link any word on a web page to another site chosen by the company. Google said none of the companies which received AutoLinks had paid for the service. Some users said AutoLink would only be fair if websites had to sign up to allow the feature to work on their pages or if they received revenue for any ""click through"" to a commercial site. Cory Doctorow European outreach coordinator for digital civil liberties group Electronic Fronter Foundation said that Google should not be penalised for its market dominance. ""Of course Google should be allowed to direct people to whatever proxies it chooses. ""But as an end user I would want to know - 'Can I choose to use this service? 'How much is Google being paid?' 'Can I substitute my own companies for the ones chosen by Google?'."" Mr Doctorow said the only objection would be if users were forced into using AutoLink or ""tricked into using the service"". ";;;
0, British TV viewers lead the trend of illegally downloading US shows from the net according to research.  New episodes of 24 Desperate Housewives and Six Feet Under appear on the web hours after they are shown in the US said a report. Web tracking company Envisional said 18% of downloaders were from within the UK and that downloads of TV programmes had increased by 150% in the last year. About 70% were using file-sharing program BitTorrent the firm said. ""It's now as easy to download a pirate TV show as it is to programme a VCR"" said Ben Coppin from Envisional. A typical episode of 24 was downloaded by about 100000 people globally said the report and an estimated 20000 of those were from within the UK.  Fans of many popular US TV programmes like 24 usually have to wait weeks or months until the latest series is shown in the UK. But in some cases said the report people were able to watch the new episodes in Britain before US audiences on the west coast of the country. ""Missing a television show presents little problem to anyone with a basic knowledge of the internet"" explained Mr Coppin.  ""Two clicks and your favourite programme is downloading. In effect the internet is now a global video recorder."" Exact figures are difficult to pin down but it is thought that about 80000 to 100000 people in the UK download TV programmes. Some may just want the odd episode others are downloading regularly. Many broadcast analysts agree that the net is radically altering the way people get content like TV programmes. This presents a challenge to broadcasters who are concerned that channel schedules may become less important to people. It is also of concern to them because advertisements are usually cut out of the downloaded programmes. The industry has coined the term ""time-shifting"" to describe this trend of being able to watch what you want when you want. The increased popularity of personal digital video recorders TiVo-type boxes which automatically record programmes like Sky+ have also contributed to the trend. There are also numerous programs available on the net which automatically search and store TV programmes for viewers effectively creating a personal video recorder on a computer.  Within half an hour recorded episodes can be uploaded - or posted - onto file-sharing networks or other download sites. Because they tend to be shorter then full-length films they can be processed - digitised - quickly. More people with high-speed broadband connections in the UK also means that episodes can be downloaded quickly.  According to Jupiter Research 40% of homes with broadband say it helps them pick and choose the programmes they want to see or that friends have recommended. The Envisional reports said that the TV industry should consider offering a legal way to download shows. The BBC ran a trial of what it calls the Interactive Media Player (iMP) last year which was based on a peer-to-peer distribution model. It let people download programmes it held the rights to up to eight days after they had already aired. It is looking to do a more expansive trial later this year. The BBC already allows radio fans to hear programmes they missed online up to a week after broadcast. About six million people in the UK now have a fast always-on net connection via cable or phone lines. ";;;
0, IBM is spending $100m (Â£52m) over the next three years beefing up its commitment to Linux software.  The cash injection will be used to help its customers use Linux on every type of device from handheld computers and phones right up to powerful servers. IBM said the money will fund a variety of technical research and marketing initiatives to boost Linux use. IBM said it had taken the step in response to greater customer demand for the open source software.  In 2004 IBM said it had seen double digit growth in the number of customers using Linux to help staff work together more closely. The money will be used to help this push towards greater collaboration and will add Linux-based elements to IBM's Workplace software. Workplace is a suite of programs and tools that allow workers to get at core business applications no matter what device they use to connect to corporate networks. One of the main focuses of the initiative will be to make it easier to use Linux-based desktop computers and mobile devices with Workplace. Even before IBM announced this latest spending boost it was one of the biggest advocates of the open source way of working. In 2001 it put $300m into a three-year Linux program and has produced Linux versions of many of its programs. Linux and the open source software movement are based on the premise that developers should be free to tinker with the core components of software programs. They reason that more open scrutiny of software produces better programs and fuels innovation. ";;;
0, The world's first digital cinema network will be established in the UK over the next 18 months.  The UK Film Council has awarded a contract worth Â£11.5m to Arts Alliance Digital Cinema (AADC) who will set up the network of up to 250 screens. AADC will oversee the selection of cinemas across the UK which will use the digital equipment. High definition projectors and computer servers will be installed to show mainly British and specialist films. Most cinemas currently have mechanical projectors but the new network will see up to 250 screens in up to 150 cinemas fitted with digital projectors capable of displaying high definition images. The new network will double the world's total of digital screens. Cinemas will be given the film on a portable hard drive and they will then copy the content to a computer server.  Each film is about 100 gigabytes and has been compressed from an original one terabyte-size file. Fiona Deans associate director of AADC said the compression was visually lossless so no picture degradation will occur.  The film will all be encrypted to prevent piracy and each cinema will have an individual key which will unlock the movie. ""People will see the picture quality is a bit clearer with no scratches. ""The picture will look exactly the same as when the print was first made - there is no degradation in quality over time.""  The key benefit of the digital network will be an increase in the distribution and screening of British films documentaries and foreign language films.  ""Access to specialised film is currently restricted across the UK"" said Pete Buckingham head of Distribution and Exhibition at the UK Film Council. ""Although a genuine variety of films is available in central London and a few other metropolitan areas the choice for many outside these areas remains limited and the Digital Screen Network will improve access for audiences across the UK"" Digital prints costs less than a traditional 35mm print - giving distributors more flexibility in how they screen films said Ms Deans. ""It can cost up to Â£1500 to make a copy of a print for specialist films. ""In the digital world you can make prints for considerably less than that. ""Distributors can then send out prints to more cinemas and prints can stay in cinemas for much longer."" The UK digital network will be the first to employ 2k projectors - which are capable of showing films at resolutions of 2048 * 1080 pixels. A separate competitive process to determine which cinemas will receive the digital screening technology will conclude in May. The sheer cost of traditional prints means that some cinemas need to show them twice a day in order to recoup costs. ""Some films need word of mouth and time to build momentum - they don't need to be shown twice a day"" explained Ms Deans. ""A cinema will often book a 35mm print in for two weeks - even if the film is a roaring success they cannot hold on to the print because it will have to go to another cinema. ""With digital prints every cinema will have its own copy."" ";;;
0, The European Parliament has thrown out a bill that would have allowed software to be patented.  Politicians unanimously rejected the bill and now it must go through another round of consultation if it is to have a chance of becoming law. During consultation the software patents bill could be substantially re-drafted or even scrapped. The bill was backed by some hi-tech firms saying they needed protections it offered to make research worthwhile.  Hugo Lueders European director for public policy at CompTIA an umbrella organization for technology companies said only when intellectual property was adequately protected would European inventors prosper. He said the benefits of the bill had been obscured by special interest groups which muddied debate over the rights and wrongs of software patents. Other proponents of the bill said it was a good compromise that avoided the excesses of the American system which allows the patenting of business practices as well as software. But opponents of the bill said that it could stifle innovation be abused by firms keen to protect existing monopolies and could hamper the growth of the open source movement. The proposed law had a troubled passage through the European parliament. Its progress was delayed twice when Polish MEPs rejected plans to adopt it. Also earlier this month the influential European Legal Affairs Committee (JURI) said the law should be re-drafted after it failed to win the support of MEPs. To become law both the European Parliament and a qualified majority of EU states have to approve of the draft wording of the bill. The latest rejection means that now the bill on computer inventions must go back to the EU for re-consideration. ";;;
0, Microsoft has said it will replace more than 14 million power cables for its Xbox consoles due to safety concerns.  The company said the move was a ""preventative step"" after reports of fire hazard problems with the cables. It affects Xboxes made before 23 October 2003 for all regions but mainland Europe - and consoles in that region made before 13 January 2004. Microsoft said it had received 30 reports of minor injury or property damage due to faulty cables. The firm said fewer than one in 10000 consoles had experienced component failures. The recall affects almost three quarters of all Xboxes sold around the world since its launch in 2001.  In a statement it added: ""In almost all instances any damage caused by these failures was contained within the console itself or limited to the tip of the power cord at the back of the console."" But in seven cases customers reported sustaining a minor burn to their hand. In 23 cases customers reported smoke damage or minor damage to a carpet or entertainment centre. ""This is a preventative step we're choosing to take despite the rarity of these incidents"" said Robbie Bach senior vice president Microsoft home and entertainment division. ""We regret the inconvenience but believe offering consumers a free replacement cord is the responsible thing to do."" Consumers can order a new cable from the Xbox website or by telephoning 0800 028 9276 in the UK. Microsoft said customers would get replacement cords within two to four weeks from the time of order. It advised users to turn off their Xboxes when not in use. A follow-up to Xbox is expected to released at the end of this year or the beginning of 2006. ";;;
